GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS887293509	2020-04-01 20:35:17	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Reserva Natural La Palmita	L3139190	H	5.4159013	-71.5964413	2020-02-19	06:00:00	obsr794007	S66514511	Traveling	P22	EBIRD	120	4.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1057163803	2021-06-04 07:26:07.607412	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							Casanare, CO (6,059, -71,385)	L13354724	P	6.0591176	-71.3849960	2020-02-04	17:03:00	obsr555669	S79704364	Traveling	P22	EBIRD	54	0.580		7	1	G6191985	1	1	0			Foraging on ground on dry riverbed and edge of scrubby vegetation and riparian forest. Booming calls occasionally heard	
URN:CornellLabOfOrnithology:EBIRD:OBS1057326813	2021-06-04 07:26:07.558903	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							Casanare, CO (6,059, -71,385)	L13354724	P	6.0591176	-71.3849960	2020-02-04	17:03:00	obsr553039	S79718932	Traveling	P22	EBIRD	54	0.580		7	1	G6191985	1	1	0			Foraging on ground on dry riverbed and edge of scrubby vegetation and riparian forest. Booming calls occasionally heard	
URN:CornellLabOfOrnithology:EBIRD:OBS872484673	2020-03-01 09:41:31	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-02-28	06:00:00	obsr1585934	S65311700	Traveling	P22	EBIRD	180	3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1038168217	2021-08-05 16:28:17.582731	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-18	14:02:00	obsr1354322	S78160422	Traveling	P22	EBIRD	294	4.000		6	1	G5116663	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS879913653	2020-03-17 16:27:06	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-08	06:10:00	obsr884515	S65909984	Traveling	P22	EBIRD	235	3.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS961940499	2021-06-04 07:27:44.141942	838	species	Crestless Curassow	Mitu tomentosum			6					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-19	05:36:00	obsr670444	S71932917	Traveling	P22	EBIRD	282	4.810		7	1	G5116659	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1038167830	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Casa Hato la Aurora	L3542008	H	6.0123570	-71.3604800	2020-03-21	05:30:00	obsr1354322	S78160416	Traveling	P22	EBIRD	240	4.000		7	1	G5116658	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS873801388	2021-03-10 11:14:26.522951	838	species	Crestless Curassow	Mitu tomentosum			4					Colombia	CO	Casanare	CO-CAS							Hato La Aurora--Ecolodge Juan Solito	L2147708	H	6.0139632	-71.2991337	2020-03-03	19:00:00	obsr1163340	S65418450	Traveling	P22	EBIRD	660	36.000		2	1	G5050242	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS879476137	2021-03-10 11:14:26.522951	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Hato La Aurora--Ecolodge Juan Solito	L2147708	H	6.0139632	-71.2991337	2020-03-16	10:20:00	obsr354845	S65872821	Traveling	P22	EBIRD	120	2.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS883063767	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Casa Hato la Aurora	L3542008	H	6.0123570	-71.3604800	2020-03-21	05:30:00	obsr1053219	S66164010	Traveling	P22	EBIRD	240	4.000		7	1	G5116658	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS877941252	2021-03-10 11:14:26.522951	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Hato La Aurora--Ecolodge Juan Solito	L2147708	H	6.0139632	-71.2991337	2020-03-13	14:28:00	obsr354845	S65751062	Traveling	P22	EBIRD	60	0.020		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS907762937	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Hato Barley	L11173826	H	4.8073750	-72.5763220	2020-03-21	06:22:00	obsr1346917	S68152688	Traveling	P22	EBIRD_COL	399	12.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS878593464	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Hato La Aurora--Ecolodge Juan Solito	L2147708	H	6.0139632	-71.2991337	2020-03-14	17:02:00	obsr354845	S65804998	Traveling	P22	EBIRD	120	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS961940586	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-18	14:02:00	obsr670444	S71932918	Traveling	P22	EBIRD	294	4.000		6	1	G5116663	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS881339424	2021-06-04 07:27:44.226444	838	species	Crestless Curassow	Mitu tomentosum			6					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-19	05:36:00	obsr884515	S66024906	Traveling	P22	EBIRD	282	4.810		7	1	G5116659	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS883995171	2020-05-15 16:40:05	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-18	14:02:00	obsr1094972	S66241667	Traveling	P22	EBIRD	294	4.000		6	1	G5116663	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS883064450	2020-05-15 16:40:05	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-18	14:02:00	obsr1053219	S66164034	Traveling	P22	EBIRD	294	4.000		6	1	G5116663	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS874096726	2020-04-07 09:16:53	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Casanare, CO (6.01, -71.305)	L10900007	P	6.0103382	-71.3051215	2020-03-04	06:00:00	obsr814375	S65442956	Traveling	P22	EBIRD	660	14.000		2	1	G5052479	0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS880500091	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-18	14:02:00	obsr884515	S65957896	Traveling	P22	EBIRD	294	4.000		6	1	G5116663	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS874097507	2020-04-07 09:16:53	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Casanare, CO (6.01, -71.305)	L10900007	P	6.0103382	-71.3051215	2020-03-04	06:00:00	obsr1163340	S65443013	Traveling	P22	EBIRD	660	14.000		2	1	G5052479	0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS873714643	2021-03-10 11:14:26.522951	838	species	Crestless Curassow	Mitu tomentosum			4					Colombia	CO	Casanare	CO-CAS							Hato La Aurora--Ecolodge Juan Solito	L2147708	H	6.0139632	-71.2991337	2020-03-03	19:00:00	obsr814375	S65410664	Traveling	P22	EBIRD	660	36.000		2	1	G5050242	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS883994812	2021-06-04 07:27:44.046388	838	species	Crestless Curassow	Mitu tomentosum			6					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-19	05:36:00	obsr1094972	S66241657	Traveling	P22	EBIRD	282	4.810		7	1	G5116659	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1034503345	2020-12-23 12:28:56.852101	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							caño chirre	L5591830	P	6.0478278	-71.3176156	2020-03-14	14:40:00	obsr354845	S65805538	Traveling	P22	EBIRD	161	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS874970118	2020-03-07 07:19:41	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							06.03.2020 18:586.015, -71.299	L10910905	P	6.0149057	-71.2988776	2020-03-06	06:00:00	obsr1163340	S65515625	Traveling	P22	EBIRD	300	12.000		2	1	G5058995	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS874848616	2020-03-07 07:19:41	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							06.03.2020 18:586.015, -71.299	L10910905	P	6.0149057	-71.2988776	2020-03-06	06:00:00	obsr814375	S65506536	Traveling	P22	EBIRD	300	12.000		2	1	G5058995	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS883063995	2021-06-04 07:27:44.093006	838	species	Crestless Curassow	Mitu tomentosum			6					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-19	05:36:00	obsr1053219	S66164017	Traveling	P22	EBIRD	282	4.810		7	1	G5116659	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS875349206	2020-03-07 20:07:55	838	species	Crestless Curassow	Mitu tomentosum			4					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-07	15:30:00	obsr884515	S65547369	Traveling	P22	EBIRD	237	5.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS881618854	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Casa Hato la Aurora	L3542008	H	6.0123570	-71.3604800	2020-03-21	05:30:00	obsr884515	S66046566	Traveling	P22	EBIRD	240	4.000		7	1	G5116658	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS883994650	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Casa Hato la Aurora	L3542008	H	6.0123570	-71.3604800	2020-03-21	05:30:00	obsr1094972	S66241655	Traveling	P22	EBIRD	240	4.000		7	1	G5116658	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS961940180	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Casa Hato la Aurora	L3542008	H	6.0123570	-71.3604800	2020-03-21	05:30:00	obsr670444	S71932907	Traveling	P22	EBIRD	240	4.000		7	1	G5116658	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1038167959	2021-06-04 07:27:44.186239	838	species	Crestless Curassow	Mitu tomentosum			6					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-03-19	05:36:00	obsr1354322	S78160418	Traveling	P22	EBIRD	282	4.810		7	1	G5116659	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916051585	2020-09-03 20:02:05	838	species	Crestless Curassow	Mitu tomentosum			4					Colombia	CO	Casanare	CO-CAS							Hato Barley	L11173826	H	4.8073750	-72.5763220	2020-05-09	03:48:00	obsr810887	S68668204	Traveling	P22	EBIRD	242	5.150		4	1	G5294739	0	1	0			H	
URN:CornellLabOfOrnithology:EBIRD:OBS918627091	2021-06-04 07:27:07.367269	838	species	Crestless Curassow	Mitu tomentosum			9					Colombia	CO	Casanare	CO-CAS							Reservas de Altagracia--Ecolodge Buenaventura	L5865278	H	5.3362400	-70.7708900	2020-05-09	13:00:00	obsr923772	S68832774	Traveling	P22	EBIRD	270	8.000		3	1	G5312778	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918992448	2020-05-11 09:45:41	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Reserva Natural La Palmita	L3139190	H	5.4159013	-71.5964413	2020-05-09	05:30:00	obsr944787	S68856517	Traveling	P22	EBIRD	240	5.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS916041488	2021-06-04 07:25:46.678969	838	species	Crestless Curassow	Mitu tomentosum			4					Colombia	CO	Casanare	CO-CAS							Hato Barley	L11173826	H	4.8073750	-72.5763220	2020-05-09	03:48:00	obsr891694	S68667566	Traveling	P22	EBIRD	242	5.150		4	1	G5294739	0	1	0			H	
URN:CornellLabOfOrnithology:EBIRD:OBS918600562	2021-06-04 07:27:07.301989	838	species	Crestless Curassow	Mitu tomentosum			9					Colombia	CO	Casanare	CO-CAS							Reservas de Altagracia--Ecolodge Buenaventura	L5865278	H	5.3362400	-70.7708900	2020-05-09	13:00:00	obsr1690015	S68827528	Traveling	P22	EBIRD	270	8.000		3	1	G5312778	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS918481271	2020-05-10 16:41:03	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Hato Barley	L11173826	H	4.8073750	-72.5763220	2020-05-10	05:41:00	obsr891694	S68823010	Traveling	P22	EBIRD	207	4.530		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948040804	2020-06-26 14:32:37	838	species	Crestless Curassow	Mitu tomentosum			3	F 	C1	F 		Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	06:02:00	obsr1091918	S70824703	Traveling	P22	EBIRD	20	0.380		2	1	G5490088	0	1	0			Pajuil grande de color negro con rufo en parte inferior del vientre y línea rufa de plumas en la cola al volar	
URN:CornellLabOfOrnithology:EBIRD:OBS949361541	2020-06-28 16:56:51	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							vereda el guira	L11792592	P	4.7483753	-72.6229313	2020-06-21	09:00:00	obsr1710390	S70925089	Traveling	P22	EBIRD_COL	240	2.000		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948031263	2020-08-08 10:13:37	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-21	16:16:00	obsr1091918	S70823938	Traveling	P22	EBIRD	56	0.640		2	1	G5603574	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948339114	2020-06-26 14:34:20	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-20	09:19:00	obsr1237778	S70847564	Traveling	P22	EBIRD	22	3.710		2	1	G5490103	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948338305	2020-06-26 14:32:43	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	06:26:00	obsr1237778	S70847511	Traveling	P22	EBIRD	32	0.370		2	1	G5490089	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948044271	2020-06-25 20:26:59	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-18	17:11:00	obsr1091918	S70824978	Traveling	P22	EBIRD	62	4.170		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948034961	2020-06-26 14:34:20	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-20	09:19:00	obsr1091918	S70824227	Traveling	P22	EBIRD	22	3.710		2	1	G5490103	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948036635	2020-06-26 14:33:40	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	17:33:00	obsr1091918	S70824360	Traveling	P22	EBIRD	37	4.400		2	1	G5490099	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948040262	2020-06-26 14:32:43	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	06:26:00	obsr1091918	S70824652	Traveling	P22	EBIRD	32	0.370		2	1	G5490089	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948338171	2020-06-26 14:32:27	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	05:18:00	obsr1237778	S70847496	Traveling	P22	EBIRD	34	0.230		2	1	G5490085	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948338292	2020-06-26 14:32:37	838	species	Crestless Curassow	Mitu tomentosum			3	F 	C1	F 		Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	06:02:00	obsr1237778	S70847508	Traveling	P22	EBIRD	20	0.380		2	1	G5490088	0	1	0			Pajuil grande de color negro con rufo en parte inferior del vientre y línea rufa de plumas en la cola al volar	
URN:CornellLabOfOrnithology:EBIRD:OBS948338869	2020-06-26 14:33:40	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	17:33:00	obsr1237778	S70847545	Traveling	P22	EBIRD	37	4.400		2	1	G5490099	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS948042001	2020-06-26 14:32:27	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-19	05:18:00	obsr1091918	S70824801	Traveling	P22	EBIRD	34	0.230		2	1	G5490085	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS965511535	2020-08-08 10:13:37	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Unnamed Road,  Chaparrito Casanare, CO (5.552, -71.219)	L11772101	P	5.5519600	-71.2186702	2020-06-21	16:16:00	obsr1237778	S72211294	Traveling	P22	EBIRD	56	0.640		2	1	G5603574	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS999398428	2021-06-04 07:27:07.391775	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Reservas de Altagracia--Ecolodge Buenaventura	L5865278	H	5.3362400	-70.7708900	2020-10-17	05:30:00	obsr1690015	S75107465	Traveling	P22	EBIRD	240	7.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS999418298	2020-10-19 17:43:18	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Reservas de Altagracia--Ecolodge Buenaventura	L5865278	H	5.3362400	-70.7708900	2020-10-17	14:00:00	obsr1690015	S75111391	Traveling	P22	EBIRD	150	3.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1021009732	2020-12-05 23:33:24.88569	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Herbazal Denso Inundable no Arbolado, Los Arrayanes, Casanare, CO (4.543, -72.81)	L12847041	P	4.5425389	-72.8096416	2020-11-30	15:05:00	obsr181060	S76925841	Stationary	P21	EBIRD	6			1	1		0	1	0		Finca los Arrayanes. Herbazal denso inundable no arbolado. Pto GPS 877.		
URN:CornellLabOfOrnithology:EBIRD:OBS1030845265	2020-12-27 19:48:28.834881	838	species	Crestless Curassow	Mitu tomentosum			3					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-12-18	06:00:00	obsr1043827	S77622204	Stationary	P21	EBIRD	164			4	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1037472068	2020-12-27 20:52:00.747133	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2020-12-16	05:58:00	obsr1043827	S78103643	Stationary	P21	EBIRD	209			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1060561923	2021-03-17 17:07:19.501203	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Hato la Aurora	L13405965	P	5.8733980	-71.3448780	2021-01-25	08:53:00	obsr1090608	S79979877	Traveling	P22	EBIRD	699	41.221		7	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1060580428	2021-08-05 00:08:48.601314	838	species	Crestless Curassow	Mitu tomentosum			4					Colombia	CO	Casanare	CO-CAS							Hato Mata de Palma	L6253672	H	5.2506020	-71.7813850	2021-01-23	06:04:00	obsr1090608	S79981252	Traveling	P22	EBIRD	778	23.725		7	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1093325903	2021-03-13 14:15:20.445246	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Savanna Orinoquía Lodge	L13767850	P	4.8448118	-71.6989204	2021-02-25	06:00:00	obsr328356	S83266564	Traveling	P22	EBIRD	180	3.000		1	1		0	1	0			Vocalización	
URN:CornellLabOfOrnithology:EBIRD:OBS1084470441	2021-02-28 10:50:29.524875	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2021-02-27	06:25:00	obsr884515	S82498778	Traveling	P22	EBIRD	907	6.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1079618612	2021-06-04 07:27:45.598257	838	species	Crestless Curassow	Mitu tomentosum			X					Colombia	CO	Casanare	CO-CAS							RN Hato El Boral	L7796057	H	5.3171667	-71.7887069	2021-02-21	05:37:00	obsr810887	S82081535	Traveling	P22	EBIRD	300	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1079534881	2021-02-21 10:28:20.411978	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Savanna Orinoquía Lodge	L13767850	P	4.8448118	-71.6989204	2021-02-21	06:00:00	obsr884515	S82072982	Traveling	P22	EBIRD	155	2.230		1	1		0	1	0			Escuchado	
URN:CornellLabOfOrnithology:EBIRD:OBS1078906670	2021-06-04 07:27:45.514751	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							RN Hato El Boral	L7796057	H	5.3171667	-71.7887069	2021-02-20	05:23:00	obsr810887	S82018565	Traveling	P22	EBIRD	240	3.000		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1093143226	2021-03-13 14:16:49.648664	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Savanna Orinoquía Lodge	L13767850	P	4.8448118	-71.6989204	2021-02-22	05:30:00	obsr328356	S83249717	Traveling	P22	EBIRD	270	4.000		1	1		0	1	0			Voaclalización	
URN:CornellLabOfOrnithology:EBIRD:OBS1101943188	2021-03-23 22:23:24.778241	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Finca Puerto Rico	L13925084	P	5.4410333	-70.8911500	2021-02-09	08:05:00	obsr235630	S83985211	Traveling	P22	EBIRD_COL	173	2.500		3	1	G6386929	0	1	0		Río Guachiría		
URN:CornellLabOfOrnithology:EBIRD:OBS1096212055	2021-03-23 22:41:53.171076	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Fundo Flor Amarillo	L9382368	P	6.1128670	-70.9273830	2021-02-17	05:30:00	obsr685342	S83511969	Stationary	P21	EBIRD	15			2	1	G6447649	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1094319422	2021-03-13 20:48:33.790883	838	species	Crestless Curassow	Mitu tomentosum			4					Colombia	CO	Casanare	CO-CAS							RN Hato El Boral	L7796057	H	5.3171667	-71.7887069	2021-02-24	06:27:00	obsr810887	S83354240	Stationary	P21	EBIRD	24			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1111736035	2021-04-04 14:54:08.190183	838	species	Crestless Curassow	Mitu tomentosum			2					Colombia	CO	Casanare	CO-CAS							Reservas de Altagracia--Ecolodge Buenaventura	L5865278	H	5.3362400	-70.7708900	2021-02-24	06:25:00	obsr235630	S84773881	Traveling	P22	EBIRD	10	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1074422045	2021-08-05 16:28:17.582731	838	species	Crestless Curassow	Mitu tomentosum			5					Colombia	CO	Casanare	CO-CAS							RN El Encanto De Guanapalo	L7792765	H	5.2569269	-71.7831550	2021-02-06	06:00:00	obsr794007	S81512766	Traveling	P22	EBIRD	720	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1079130591	2021-02-20 19:23:14.921276	838	species	Crestless Curassow	Mitu tomentosum			1					Colombia	CO	Casanare	CO-CAS							Savanna Orinoquía Lodge	L13767850	P	4.8448118	-71.6989204	2021-02-20	15:28:00	obsr884515	S82041788	Traveling	P22	EBIRD	192	3.600		1	1		0	1	0				
