GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1046712062	2021-07-10 19:31:54.648668	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Ecuador	EC	Esmeraldas	EC-E							Reserva FCAT	L9726728	H	0.3729900	-79.6652000	2021-01-05	15:34:00	obsr334815	S78856696	Traveling	P22	EBIRD	132	1.600		6	1	G6124227	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1062688721	2021-08-10 10:43:06.993024	1945	species	Dusky Pigeon	Patagioenas goodsoni			10					Ecuador	EC	Esmeraldas	EC-E							Santo Domingo de Onzole, Esmeraldas, EC (0.56, -79.185)	L13438927	P	0.5595989	-79.1849671	2021-01-22	06:45:00	obsr808155	S80157115	Traveling	P22	EBIRD	923	18.570		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1046737262	2021-08-10 10:43:06.344444	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Ecuador	EC	Esmeraldas	EC-E							Reserva FCAT	L9726728	H	0.3729900	-79.6652000	2021-01-07	11:09:00	obsr628713	S78857369	Traveling	P22	EBIRD	85	5.110		6	1	G6124229	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1046737922	2021-07-10 19:31:54.648668	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Ecuador	EC	Esmeraldas	EC-E							Reserva FCAT	L9726728	H	0.3729900	-79.6652000	2021-01-06	08:26:00	obsr628713	S78857392	Traveling	P22	EBIRD	48	0.800		6	1	G6124221	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1046745477	2021-07-10 19:31:54.648668	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Ecuador	EC	Esmeraldas	EC-E							Reserva FCAT	L9726728	H	0.3729900	-79.6652000	2021-01-07	08:49:00	obsr971685	S78857715	Traveling	P22	EBIRD	139	1.620		6	1	G6124231	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1050621160	2021-08-10 10:43:08.726668	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Ecuador	EC	Esmeraldas	EC-E							Bosque Protector Yalaré	L13210783	P	1.0730055	-78.8968356	2021-01-09	07:38:00	obsr331950	S79166868	Traveling	P22	EBIRD	58	0.610		4	1	G6129449	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1059742384	2021-08-10 10:43:07.00585	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Ecuador	EC	Esmeraldas	EC-E							Reserva Pambilar	L13418256	P	0.5703106	-79.1912516	2021-01-19	17:00:00	obsr729919	S79915356	Traveling	P22	EBIRD	720	8.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1048768563	2021-04-08 23:14:26.914644	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Ecuador	EC	Esmeraldas	EC-E							Awa (La Union) Road	L2166918	H	0.9710453	-78.5555114	2021-01-10	09:19:00	obsr628713	S79025361	Traveling	P22	EBIRD	217	6.950		4	1	G6138320	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1048173315	2021-07-10 19:31:54.648668	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Ecuador	EC	Esmeraldas	EC-E							Reserva FCAT	L9726728	H	0.3729900	-79.6652000	2021-01-06	08:26:00	obsr331950	S78974747	Stationary	P21	EBIRD	48			6	1	G6124221	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1056723149	2021-01-21 19:50:40.323382	1945	species	Dusky Pigeon	Patagioenas goodsoni			3					Ecuador	EC	Esmeraldas	EC-E							Malimpia, Esmeraldas, EC (0.502, -79.223)	L13349795	P	0.5019645	-79.2227609	2021-01-19	06:00:00	obsr808155	S79667206	Traveling	P22	EBIRD	650	5.000		1	1		0	1	0				
