GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS269191573	2020-08-31 14:35:53	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2014-08-11	05:10:00	obsr205437	S19581162	Traveling	P22	EBIRD	300	5.000		9	1	G1207974	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS269342659	2016-09-10 20:45:24	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2014-08-11	05:56:00	obsr534488	S19593208	Traveling	P22	EBIRD	360	4.007		9	1	G986036	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS272643379	2018-08-16 14:50:13	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano	L2988562	P	3.8361657	-76.8942547	2014-09-17	05:00:00	obsr507040	S19887896	Traveling	P22	EBIRD	600	10.000		3	1		0	1	0		Recorriendo el sendero de la reserva paralelo al rio.		
URN:CornellLabOfOrnithology:EBIRD:OBS273196355	2018-08-16 14:50:13	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2014-09-17	05:00:00	obsr507040	S19930953	Traveling	P22	EBIRD	420	4.000		2	1	G1006286	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS273174289	2018-08-16 14:50:13	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2014-09-17	05:00:00	obsr215180	S19929467	Traveling	P22	EBIRD	420	4.000		2	1	G1006286	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS292634573	2016-01-23 23:38:24	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Potedo	L3310135	P	3.6932000	-77.0879900	2015-01-21	15:21:00	obsr136735	S21494572	Traveling	P22	EBIRD	170	2.000		1	1	G1119487	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS395626580	2016-07-02 23:18:52	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							Región del Alto Calima	L465355	H	3.8800000	-76.7000000	2015-01-12	06:30:00	obsr613983	S29238651	Traveling	P22	EBIRD	270	8.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS292643332	2017-02-07 14:13:23	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Buenaventura, Bajo Anchicaya	L3310124	P	3.6189100	-76.9129300	2015-01-16	06:01:00	obsr472286	S21495072	Traveling	P22	EBIRD	700	5.000		3	1	G1119493	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS502132340	2021-04-24 19:37:18.910116	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2015-01-15	06:00:00	obsr561013	S36842443	Traveling	P22	EBIRD	600	8.000		3	1	G1119496	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS292642511	2016-01-23 23:38:24	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Potedo	L3310135	P	3.6932000	-77.0879900	2015-01-21	15:21:00	obsr472286	S21495016	Traveling	P22	EBIRD	170	2.000		1	1	G1119487	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS292632730	2017-02-07 14:13:23	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Buenaventura, Bajo Anchicaya	L3310124	P	3.6189100	-76.9129300	2015-01-16	06:01:00	obsr136735	S21494448	Traveling	P22	EBIRD	700	5.000		3	1	G1119493	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499456378	2020-09-22 00:40:04	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Potedo	L3310135	P	3.6932000	-77.0879900	2015-01-21	15:21:00	obsr561013	S36842439	Traveling	P22	EBIRD	170	2.000		1	1	G1119487	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS300916800	2015-12-28 12:05:39	33778	species	Blue-whiskered Tanager	Tangara johannae			6					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-02-17	06:05:00	obsr507040	S22172953	Traveling	P22	EBIRD	750	8.000		10	1	G1170366	0	1	0		Colombia Birdfair, ANCHICAYA Con Carlos Mario Wagner, Ruben Palacio, Tim Appleton, Xavier Muñoz, Joseph Del Hoyo Stuart Pimm, Maria Leonor Velasquez y 2 Amigos Mas		
URN:CornellLabOfOrnithology:EBIRD:OBS310126171	2018-05-29 08:30:55	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2015-02-10	09:30:00	obsr194014	S22870926	Traveling	P22	EBIRD	360	9.994		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS296167901	2016-01-29 09:49:32	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Brasito, Buenaventura	L3354344	P	3.7535800	-77.0829000	2015-02-10	06:18:00	obsr136735	S21774310	Traveling	P22	EBIRD	700	4.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS502158791	2017-05-20 12:39:41	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Consejo Comunitario de Amazonas	L5859919	H	3.7379444	-77.0438333	2015-02-10	06:00:00	obsr561013	S36998172	Traveling	P22	EBIRD	480	4.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS934421401	2021-04-24 19:37:40.51774	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							PNN Farallones de Cali--Yatacue	L4399678	H	3.5747140	-76.8783440	2015-02-17		obsr221931	S69830816	Historical	P62	EBIRD					0		0	1	0			<b>First Sighting:</b> X (Auto)<br>	
URN:CornellLabOfOrnithology:EBIRD:OBS301669376	2021-04-24 19:37:09.474673	33778	species	Blue-whiskered Tanager	Tangara johannae			6					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-02-17	06:05:00	obsr536115	S22229968	Traveling	P22	EBIRD	750	8.000		10	1	G1170366	0	1	0		Colombia Birdfair, ANCHICAYA Con Carlos Mario Wagner, Ruben Palacio, Tim Appleton, Xavier Muñoz, Joseph Del Hoyo Stuart Pimm, Maria Leonor Velasquez y 2 Amigos Mas		
URN:CornellLabOfOrnithology:EBIRD:OBS296196069	2021-03-22 01:00:03.377952	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN Aguaclara	L4303937	H	3.6701398	-76.9447660	2015-02-01	08:03:00	obsr570856	S21776614	Traveling	P22	EBIRD	360	5.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS302091197	2021-04-24 19:37:09.52273	33778	species	Blue-whiskered Tanager	Tangara johannae			6					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-02-17	06:05:00	obsr216870	S22263382	Traveling	P22	EBIRD	750	8.000		10	1	G1170366	0	1	0		Colombia Birdfair, ANCHICAYA Con Carlos Mario Wagner, Ruben Palacio, Tim Appleton, Xavier Muñoz, Joseph Del Hoyo Stuart Pimm, Maria Leonor Velasquez y 2 Amigos Mas		
URN:CornellLabOfOrnithology:EBIRD:OBS301986915	2015-08-04 11:23:11	33778	species	Blue-whiskered Tanager	Tangara johannae			3					Colombia	CO	Valle del Cauca	CO-VAC							Pericos	L3469225	P	3.8565000	-76.8025560	2015-03-08	06:17:00	obsr136735	S22255244	Traveling	P22	EBIRD	404	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS301987588	2015-08-04 11:23:11	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Pericos	L3469225	P	3.8565000	-76.8025560	2015-03-06	15:50:00	obsr136735	S22255312	Stationary	P21	EBIRD	125			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS357709515	2015-12-28 18:45:38	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-18	06:00:00	obsr354664	S26172298	Traveling	P22	EBIRD	600	8.047		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS382235136	2017-01-26 12:32:47	33778	species	Blue-whiskered Tanager	Tangara johannae			8					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-26	08:00:00	obsr56301	S28237493	Traveling	P22	EBIRD	420	5.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS503492405	2021-04-24 19:37:53.685054	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Microcuenca Quebrada Pericos	L4808618	H	3.8486402	-76.7873720	2015-04-24	06:00:00	obsr561013	S37074242	Traveling	P22	EBIRD	480	4.000		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS308130102	2015-12-28 11:52:25	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-05	12:25:00	obsr507040	S22728688	Traveling	P22	EBIRD	210	3.219		4	1	G1208882	0	1	0		<br />Submitted from BirdLog SA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS382255608	2016-03-15 18:50:23	33778	species	Blue-whiskered Tanager	Tangara johannae			5					Colombia	CO	Valle del Cauca	CO-VAC							RN Aguaclara	L4303937	H	3.6701398	-76.9447660	2015-04-27	16:00:00	obsr56301	S28239086	Traveling	P22	EBIRD	150	3.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014612085	2020-12-25 04:15:23.925286	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-18	10:44:00	obsr1460781	S76455397	Incidental	P20	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS357459770	2015-12-28 18:45:38	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano	L4051265	P	3.8403200	-76.8980400	2015-04-17	07:00:00	obsr308327	S26154364	Traveling	P22	EBIRD	600	15.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS311678751	2015-08-04 11:23:11	33778	species	Blue-whiskered Tanager	Tangara johannae			4					Colombia	CO	Valle del Cauca	CO-VAC							Quebrada Pericos	L3579248	P	3.8489000	-76.7872800	2015-04-19	06:00:00	obsr536115	S22972801	Traveling	P22	EBIRD	660	3.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS393443582	2021-03-31 20:06:36.95641	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2015-04-22	06:00:00	obsr669195	S29091858	Traveling	P22	EBIRD	480	7.000		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS308134108	2016-01-29 09:46:44	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-05	12:25:00	obsr233515	S22728977	Traveling	P22	EBIRD	210	3.219		4	1	G1208882	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS307828910	2016-01-29 09:46:44	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-05	12:25:00	obsr236430	S22706858	Traveling	P22	EBIRD	210	3.219		4	1	G1208882	0	1	0		<br />Submitted from BirdLog SA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS313625317	2015-09-25 15:32:27	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-19	06:00:00	obsr406192	S23098513	Traveling	P22	EBIRD	360	10.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS307303648	2020-03-09 14:40:08	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-04-03	08:00:00	obsr570856	S22669693	Traveling	P22	EBIRD	180	3.000		1	1		0	1	0		San Cipriano		
URN:CornellLabOfOrnithology:EBIRD:OBS382257583	2016-03-15 19:00:57	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							RN Aguaclara	L4303937	H	3.6701398	-76.9447660	2015-04-28	06:00:00	obsr56301	S28239265	Traveling	P22	EBIRD	60	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS322789167	2015-12-28 12:08:09	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-05-06	06:40:00	obsr613983	S23626652	Traveling	P22	EBIRD	540	8.047		4	1	G1288889	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS320974523	2015-12-28 11:52:24	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-05-06	06:40:00	obsr507040	S23516516	Traveling	P22	EBIRD	540	8.047		4	1	G1288889	0	1	0		Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS344304709	2018-12-06 07:49:33	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2015-09-08	05:55:00	obsr200421	S25169861	Traveling	P22	EBIRD	620	4.828		2	1	G1416817	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS344305776	2018-10-23 22:54:33	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2015-09-08	05:55:00	obsr325989	S25169906	Traveling	P22	EBIRD	620	4.828		2	1	G1416817	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS819461663	2021-07-26 15:02:55.2828	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-10-31		obsr545275	S60825441	Historical	P62	EBIRD				3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS350434651	2018-08-16 14:58:48	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-10-23	08:08:00	obsr507040	S25615532	Traveling	P22	EBIRD	459	4.828		2	0	G1625691	0	1	0		Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS377985654	2018-08-16 14:58:48	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-10-23	08:08:00	obsr540063	S27895260	Traveling	P22	EBIRD	459	4.828		2	0	G1625691	0	1	0		Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS356147339	2015-12-01 10:11:18	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-11-21	06:00:00	obsr161114	S26047804	Traveling	P22	EBIRD	240	5.000		2	1	G1482183	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS354678972	2016-04-23 18:09:11	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2015-11-17	11:23:00	obsr507040	S25941200	Traveling	P22	EBIRD	392	4.828		7	1	G1487684	0	1	0		Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS357143968	2016-01-29 09:51:12	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Campamento EPSA	L4019954	P	3.5760200	-76.8793300	2015-11-17	11:23:00	obsr216870	S26130677	Traveling	P22	EBIRD	392	4.828		7	1	G1487684	0	1	0		Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS499688597	2019-03-26 09:45:27	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Consejo Comunitario de Gamboa	L5836889	P	3.8980556	-77.0170833	2015-11-22	06:00:00	obsr561013	S36855043	Traveling	P22	EBIRD	480	7.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS356147172	2021-07-06 22:26:08.449391	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2015-11-21	06:00:00	obsr143074	S26047795	Traveling	P22	EBIRD	240	5.000		2	1	G1482183	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS362687399	2021-04-24 19:37:53.490268	33778	species	Blue-whiskered Tanager	Tangara johannae			4					Colombia	CO	Valle del Cauca	CO-VAC							Microcuenca Quebrada Pericos	L4808618	H	3.8486402	-76.7873720	2015-11-28	05:30:00	obsr675713	S26599184	Traveling	P22	EBIRD	450	2.710		1	1		0	1	1		salida de campo de trabajo de grado - biología<br />Enviado desde eBird Android 1.0.1		
URN:CornellLabOfOrnithology:EBIRD:OBS529740214	2021-06-30 10:30:36.885936	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Alto Anchicayá - El Danubio	L3310063	H	3.6066140	-76.8797250	2015-12-04	07:00:00	obsr239932	S38969631	Traveling	P22	EBIRD	480	19.312		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS360815797	2021-04-24 19:37:01.283569	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano	L2988562	P	3.8361657	-76.8942547	2015-12-22	07:48:00	obsr507040	S26433529	Traveling	P22	EBIRD	358	8.047		3	1		0	1	0		Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS529741241	2018-10-26 01:00:13	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2015-12-05	07:00:00	obsr239932	S38969713	Traveling	P22	EBIRD	300	16.093		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS369375947	2016-08-31 13:47:54	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							Quebrada Pericos	L4199098	P	3.8553330	-76.7797780	2016-01-25	06:00:00	obsr538823	S27180843	Traveling	P22	EBIRD	180	2.000		2	1	G1574808	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS369329757	2016-02-13 08:02:50	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Área de Conservación del Rio Pericos	L4198618	P	3.8486610	-76.7874270	2016-01-08	16:01:00	obsr216870	S27177110	Traveling	P22	EBIRD	119	1.000		3	1		0	1	0		Con Jaime Andres Suarez y Giancarlo Ventolini  <br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS369376270	2016-07-02 23:18:52	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							Quebrada Pericos	L4199098	P	3.8553330	-76.7797780	2016-01-25	06:00:00	obsr682157	S27180867	Traveling	P22	EBIRD	180	2.000		2	1	G1574808	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS371897121	2016-02-08 16:17:39	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2016-01-19	06:00:00	obsr431521	S27382033	Traveling	P22	EBIRD	150	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS404708872	2016-05-18 18:32:08	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2016-02-03	06:00:00	obsr750828	S29762083	Traveling	P22	EBIRD	300	30.000		3	1	G1767336	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS376486519	2016-02-24 12:45:45	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							Zabaletas	L4303992	P	3.7458553	-76.9659233	2016-02-21	08:30:00	obsr536115	S27776253	Traveling	P22	EBIRD	480	20.000		2	1	G1617836	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS376745896	2016-02-24 12:45:45	33778	species	Blue-whiskered Tanager	Tangara johannae			X					Colombia	CO	Valle del Cauca	CO-VAC							Zabaletas	L4303992	P	3.7458553	-76.9659233	2016-02-21	08:30:00	obsr570856	S27796824	Traveling	P22	EBIRD	480	20.000		2	1	G1617836	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS390987898	2016-05-18 18:32:08	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2016-02-03	06:00:00	obsr575116	S28928472	Traveling	P22	EBIRD	300	30.000		3	1	G1767336	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS394852435	2021-03-30 10:54:59.098809	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2016-02-18	08:00:00	obsr354845	S29187728	Traveling	P22	EBIRD	300	5.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS394848199	2021-04-24 19:37:18.579757	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2016-02-17	07:00:00	obsr354845	S29187444	Traveling	P22	EBIRD	360	12.000		4	1		0	1	0		We uses the car		
URN:CornellLabOfOrnithology:EBIRD:OBS409340084	2018-05-29 08:30:55	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2016-03-16	06:01:00	obsr463765	S30046166	Traveling	P22	EBIRD	10	10.000		10	1		0	1	0		<br />Enviado desde eBird Android 1.0.2		
URN:CornellLabOfOrnithology:EBIRD:OBS423046227	2018-08-16 08:43:58	33778	species	Blue-whiskered Tanager	Tangara johannae			3					Colombia	CO	Valle del Cauca	CO-VAC							Microcuenca Quebrada Pericos	L4808618	H	3.8486402	-76.7873720	2016-03-09	06:30:00	obsr736100	S31072302	Traveling	P22	EBIRD	320	3.000		8	1	G1881058	0	1	0			Muy común en pericos	
URN:CornellLabOfOrnithology:EBIRD:OBS380231606	2021-06-25 14:09:12.773408	33778	species	Blue-whiskered Tanager	Tangara johannae			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2016-03-09	05:45:00	obsr540063	S28074992	Traveling	P22	EBIRD	660	10.000		5	0		0	1	0		<br />Enviado desde eBird Android 1.0.2		
URN:CornellLabOfOrnithology:EBIRD:OBS436862787	2018-10-30 21:34:42	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Alto Anchicayá - Quebrada Los Caleños	L4375599	H	3.5652730	-76.7577630	2016-03-08	07:00:00	obsr626098	S32088621	Traveling	P22	EBIRD_QC	480	20.000		6	1	G1682568	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS382438428	2018-08-16 14:58:52	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2016-03-16	06:28:00	obsr433512	S28253333	Traveling	P22	EBIRD	360	4.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS383929625	2018-08-16 14:46:00	33778	species	Blue-whiskered Tanager	Tangara johannae			1					Colombia	CO	Valle del Cauca	CO-VAC							PNN Farallones de Cali--Yatacue	L4399678	H	3.5747140	-76.8783440	2016-03-14	13:41:00	obsr14774	S28409844	Traveling	P22	EBIRD	239	2.575		8	1		0	1	0		Building area at lunch and then a walk up the road up to some of the higher buildings last where we stayed. Then into forest to Quebrada La Loca (Sendero Acuaducto) and about 0.8 km along road back toward entrance.  <br />Submitted from eBird for iOS, version 1.1.5 Build 44		
