GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS240931963	2020-10-15 15:53:28	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PA--DA--hike to Rancho Plastico	L2726334	P	8.0107156	-77.7189531	2014-03-12	08:00:00	obsr121486	S17542211	Traveling	P22	EBIRD	180	8.000		4	1	G834822	0	1	0			H	
URN:CornellLabOfOrnithology:EBIRD:OBS240933805	2020-12-18 19:36:26.383855	110	species	Choco Tinamou	Crypturellus kerriae			3					Panama	PA	Darién	PA-5							PA--DA--hike to Rancho Plastico	L2726334	P	8.0107156	-77.7189531	2014-03-10	10:30:00	obsr121486	S17542244	Traveling	P22	EBIRD	450	8.000		4	1	G834801	0	1	0			one seen, 2 more heard	
URN:CornellLabOfOrnithology:EBIRD:OBS240949244	2020-12-18 19:36:26.383855	110	species	Choco Tinamou	Crypturellus kerriae			3					Panama	PA	Darién	PA-5							PA--DA--hike to Rancho Plastico	L2726334	P	8.0107156	-77.7189531	2014-03-10	10:30:00	obsr179558	S17543338	Traveling	P22	EBIRD	450	8.000		4	1	G834801	0	1	0			one seen, 2 more heard	
URN:CornellLabOfOrnithology:EBIRD:OBS265063832	2017-10-19 09:58:35	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Rancho Frio to Rancho Plastico	L2998940	P	7.9607100	-77.7471200	2014-07-15	05:45:00	obsr200421	S19216193	Traveling	P22	EBIRD	640	9.656		3	1	G963016	0	1	0		Distance is a rough estimate, we also were hiking with a lot of gear and not birding as thoroughly as we could	Heard in the ravine below Plastico	
URN:CornellLabOfOrnithology:EBIRD:OBS265063866	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			2					Panama	PA	Darién	PA-5							Rancho Plastico and surrounds	L2998942	P	7.9205100	-77.7352800	2014-07-17	06:25:00	obsr200421	S19216194	Traveling	P22	EBIRD	635	1.609		3	1	G963014	0	1	0		Birding the camp area, the 2nd mirador and up and down the trails a small amount	Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS265065299	2021-08-05 16:46:55.71989	110	species	Choco Tinamou	Crypturellus kerriae			2					Panama	PA	Darién	PA-5							Rancho Plastico and surrounds	L2998942	P	7.9205100	-77.7352800	2014-07-17	06:25:00	obsr325989	S19216259	Traveling	P22	EBIRD	635	1.609		3	1	G963014	0	1	0		Birding the camp area, the 2nd mirador and up and down the trails a small amount	Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS265065511	2017-10-19 09:58:35	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Rancho Frio to Rancho Plastico	L2998940	P	7.9607100	-77.7471200	2014-07-15	05:45:00	obsr325989	S19216262	Traveling	P22	EBIRD	640	9.656		3	1	G963016	0	1	0		Distance is a rough estimate, we also were hiking with a lot of gear and not birding as thoroughly as we could	Heard in the ravine below Plastico	
URN:CornellLabOfOrnithology:EBIRD:OBS424251900	2021-08-05 16:46:55.71989	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2015-03-28		obsr162605	S31159738	Historical	P62	EBIRD				4	1	G1890111	0	1	0		With Diego Calderon of Colombia Birding and Isaac Pizarro; plus support team; includes sightings on trail up	/h	
URN:CornellLabOfOrnithology:EBIRD:OBS424048073	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2015-03-28		obsr532139	S30773962	Historical	P62	EBIRD				4	1	G1890111	0	1	0			/h	
URN:CornellLabOfOrnithology:EBIRD:OBS318882147	2017-10-19 09:58:37	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2015-04-28	06:30:00	obsr539914	S23255630	Traveling	P22	EBIRD	1320	7.000		3	1	G1254086	0	1	0			One individual was hear in the way to Rancho Plástico.	
URN:CornellLabOfOrnithology:EBIRD:OBS419082904	2020-03-18 10:51:50	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2015-04-01		obsr532139	S30773966	Historical	P62	EBIRD				4	1	G1890106	0	1	0			/h	
URN:CornellLabOfOrnithology:EBIRD:OBS347620365	2018-08-06 16:01:04	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2015-10-08		obsr114446	S25399166	Incidental	P20	EBIRD				1	0	G1436912	0	1	0		Stripe-cheeked Woodpecker seen by others in the group.	Seen well in open clearing while bush-whacking for BC Antpitta. At about 350m elevation.	
URN:CornellLabOfOrnithology:EBIRD:OBS355080076	2018-08-06 16:01:04	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2015-10-08		obsr235773	S25969083	Incidental	P20	EBIRD				1	0	G1436912	0	1	0			Seen well in open clearing while bush-whacking for BC Antpitta. At about 350m elevation.	
URN:CornellLabOfOrnithology:EBIRD:OBS436649414	2016-12-16 17:17:15	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Rancho Plastico Camp	L4992688	P	7.9972754	-77.7128705	2016-01-27		obsr242032	S32074060	Incidental	P20	EBIRD_CAMERICA					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446473080	2021-08-05 16:46:55.71989	110	species	Choco Tinamou	Crypturellus kerriae			2					Panama	PA	Darién	PA-5							Rancho Plastico Camp	L4992688	P	7.9972754	-77.7128705	2016-01-28		obsr242032	S32807525	Incidental	P20	EBIRD_CAMERICA					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS446473813	2019-08-10 00:03:33	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Rancho Plastico Camp	L4992688	P	7.9972754	-77.7128705	2016-02-15		obsr242032	S32807569	Incidental	P20	EBIRD_CAMERICA					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS866396602	2020-03-28 17:36:09	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2016-12-15		obsr578946	S64667705	Historical	P62	EBIRD					1		0	1	0			2 heard	
URN:CornellLabOfOrnithology:EBIRD:OBS866396459	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							PN Darién--Rancho Frío (Estación Pirre)	L2306478	H	8.0199231	-77.7323484	2016-12-12		obsr578946	S64667703	Historical	P62	EBIRD					1		0	1	0			2 heard	
URN:CornellLabOfOrnithology:EBIRD:OBS531726642	2021-04-02 00:34:09.245044	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Rancho Plastico Camp	L4992688	P	7.9972754	-77.7128705	2017-02-14	11:00:00	obsr242032	S39106432	Incidental	P20	EBIRD				5	0		0	1	0		Igoterra		
URN:CornellLabOfOrnithology:EBIRD:OBS1043249848	2021-02-06 12:03:52.457248	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							PN Darién--Sendero a Rancho Frío	L2306470	H	8.0396406	-77.7357817	2017-08-08		obsr231346	S78580881	Historical	P62	EBIRD				8	0	G6252460	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1067007403	2021-02-06 12:03:52.457248	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							PN Darién--Sendero a Rancho Frío	L2306470	H	8.0396406	-77.7357817	2017-08-08		obsr16700	S80518632	Historical	P62	EBIRD				8	0	G6252460	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS604324001	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2018-04-23	11:45:00	obsr611978	S44868057	Stationary	P21	EBIRD	13			2	0		0	1	0		Solo en 3 horas vi y escuche los sonidos		
URN:CornellLabOfOrnithology:EBIRD:OBS612347183	2021-03-30 11:22:33.894293	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana	L2697903	P	7.7571430	-77.6857948	2018-05-06	06:09:00	obsr242032	S45363504	Stationary	P21	EBIRD	302			2	1		0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS612293783	2018-08-06 14:06:47	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana, high camp	L4992694	P	7.7568461	-77.7220055	2018-05-05	05:12:00	obsr242032	S45360775	Stationary	P21	EBIRD	720			3	1		0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS612336951	2018-08-06 14:06:47	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana	L2697903	P	7.7571430	-77.6857948	2018-05-04	05:58:00	obsr242032	S45362963	Stationary	P21	EBIRD	240			2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS684672498	2019-08-10 00:03:36	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Cerro Pirre (central ridge)	L2366948	H	7.9891551	-77.7073717	2018-12-05	13:27:00	obsr455919	S50576065	Traveling	P22	EBIRD	240	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS764018110	2019-05-21 20:59:56	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Sendero a Rancho Frío	L2306470	H	8.0396406	-77.7357817	2019-02-27	07:00:00	obsr193200	S56603047	Traveling	P22	EBIRD	240	8.047		4	0		0	1	0			heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS723242520	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2019-02-24	06:00:00	obsr777516	S53724176	Traveling	P22	EBIRD	600	2.000		5	1		0	1	0		Birded down to the mirador, the west slope and down to the stream from camp.		
URN:CornellLabOfOrnithology:EBIRD:OBS717809207	2019-03-11 12:38:33	110	species	Choco Tinamou	Crypturellus kerriae			4					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2019-03-02	15:18:00	obsr33705	S53329478	Traveling	P22	EBIRD_CAMERICA	185	2.770		2	1		1	1	0		With Isaac Pizarro.		
URN:CornellLabOfOrnithology:EBIRD:OBS752263141	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1	S7	C3	S7		Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2019-05-03	11:43:00	obsr922043	S55874934	Traveling	P22	EBIRD	358	3.026		5	1	G4122237	1	1	0			heard only, singing. on the upper part of the mine trail. was close, and we spent a lot of time trying to lure it in for a view; it approached at times, but eventually it retreated without anyone getting a look. that there were five of us probably did not help, might have had better luck solo or with a smaller group.	
URN:CornellLabOfOrnithology:EBIRD:OBS752742631	2021-08-05 01:39:18.507389	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2019-05-04	06:30:00	obsr922043	S55903110	Traveling	P22	EBIRD	360	6.000		3	1	G4126236	0	1	0			Sendero la chimenea 	
URN:CornellLabOfOrnithology:EBIRD:OBS771197154	2019-06-04 18:37:18	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana	L2697903	P	7.7571430	-77.6857948	2019-05-02	12:15:00	obsr242032	S55811994	Traveling	P22	EBIRD	120	0.130		3	1		0	1	0			heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS1211228497	2021-08-02 20:20:24.648624	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp Trail	L934379	H	7.7634152	-77.7049255	2019-05-02	14:00:00	obsr246720	S92684488	Traveling	P22	EBIRD	180	4.000		3	1	G4126690	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS751435289	2019-12-20 01:22:29	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp Trail	L934379	H	7.7634152	-77.7049255	2019-05-02	14:00:00	obsr528549	S55826079	Traveling	P22	EBIRD	180	4.000		3	1	G4126690	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS752742016	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp Trail	L934379	H	7.7634152	-77.7049255	2019-05-04	11:38:00	obsr922043	S55903080	Traveling	P22	EBIRD	150	5.000		5	1	G4126661	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS751423857	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp Trail	L934379	H	7.7634152	-77.7049255	2019-05-04	11:38:00	obsr528549	S55825508	Traveling	P22	EBIRD	150	5.000		5	1	G4126661	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS751449658	2021-08-05 01:39:18.507389	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2019-05-04	06:30:00	obsr932657	S55826818	Traveling	P22	EBIRD	360	6.000		2	1	G4126236	0	1	0			Sendero la chimenea	
URN:CornellLabOfOrnithology:EBIRD:OBS751655953	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1	S7	C3	S7		Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2019-05-03	13:06:00	obsr540989	S55839827	Traveling	P22	EBIRD	291	3.026		5	1	G4122237	1	1	0			heard only, singing	
URN:CornellLabOfOrnithology:EBIRD:OBS750919362	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1	S7	C3	S7		Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2019-05-03	11:43:00	obsr135617	S55797013	Traveling	P22	EBIRD	358	3.026		5	1	G4122237	1	1	0		partly cloudy to overcast, thunder in mid and late pm, little wind until breeze at dusk, touch of rain, sticky.--Guido, Gumercindo Pimentel, Marial, and I arrived by helicopter from Panama City, arriving at 11:43. Another crew already was in place, having arrived yesterday; this group primarily consisted of botanists and herpetologists, but Kent Livesey also was in this group, so he had a day's birding on us. Guido also had arranged for four camp assistants to be present; not sure where they came from, but they came and departed on foot (for them, a 10 hour hike). Guido checked in with everyone, and then we began birding in earnest, at around 13:00. Our main foray, as a five person group, was up the Sendero las Minas (the mine trail). We didn't quite get to the end of this trail, after spending a lot of time trying to see a singing Choco Tinamou. Gumercindo, Marial, and I then tried to take a trail heading east from the camp compound, but this trail seemed to peeter out, so we turned back. Spent the late afternoon with Guido and Kent down at the airstrip.--There are several abandoned buildings here, of various vintages. Guido and I are staying in the lower (and older?) building, where the camp assistants also are staying; we're under the shelter of the roof, but sleeping in tents for protection against biting insects.--Mammals: spider monkey (x| small group up the mine trail).	heard only, singing. on the upper part of the mine trail. was close, and we spent a lot of time trying to lure it in for a view; it approached at times, but eventually it retreated without anyone getting a look. that there were five of us probably did not help, might have had better luck solo or with a smaller group.	
URN:CornellLabOfOrnithology:EBIRD:OBS1211216059	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp Trail	L934379	H	7.7634152	-77.7049255	2019-05-04	11:38:00	obsr246720	S92684428	Traveling	P22	EBIRD	150	5.000		5	1	G4126661	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS751411014	2021-08-05 01:39:18.507389	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2019-05-04	06:30:00	obsr1076225	S55824754	Traveling	P22	EBIRD	360	6.000		3	1	G4126236	0	1	0			Sendero la chimenea 	
URN:CornellLabOfOrnithology:EBIRD:OBS750920305	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1	S7	C3	S7		Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2019-05-03	13:06:00	obsr932657	S55797066	Traveling	P22	EBIRD	291	3.026		5	1	G4122237	1	1	0			heard only, singing	
URN:CornellLabOfOrnithology:EBIRD:OBS753440052	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2019-05-04	10:00:00	obsr611978	S55945031	Traveling	P22	EBIRD_CAMERICA	240	4.500		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS797341883	2021-02-21 12:03:28.670578	110	species	Choco Tinamou	Crypturellus kerriae			2					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2019-08-21	15:35:00	obsr242032	S59193225	Traveling	P22	EBIRD	171	0.885		2	1	G4452608	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS796929312	2019-08-21 17:11:07	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2019-08-21	09:18:00	obsr242032	S59159322	Traveling	P22	EBIRD	79	0.708		2	1	G4449052	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS796377088	2019-08-20 00:07:44	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Cerro Pirre (central ridge)	L2366948	H	7.9891551	-77.7073717	2019-08-18	17:27:00	obsr177019	S59114188	Stationary	P21	EBIRD	68			2	1		0	1	0			Vocalizing from lower elevation. 	
URN:CornellLabOfOrnithology:EBIRD:OBS797064964	2021-02-21 12:03:28.670578	110	species	Choco Tinamou	Crypturellus kerriae			2					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2019-08-21	15:35:00	obsr177019	S59170682	Traveling	P22	EBIRD	171	0.885		2	1	G4452608	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS796852685	2019-08-21 17:11:07	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2019-08-21	09:18:00	obsr177019	S59153146	Traveling	P22	EBIRD	79	0.708		2	1	G4449052	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS871734666	2020-03-02 06:31:35	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Cerro Pirre (central ridge)	L2366948	H	7.9891551	-77.7073717	2020-02-10	05:00:00	obsr1477180	S65251788	Traveling	P22	EBIRD	1440	38.000		5	1		0	1	0			Oido	
URN:CornellLabOfOrnithology:EBIRD:OBS877190470	2020-03-11 16:01:17	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2020-03-07	17:12:00	obsr144913	S65689149	Traveling	P22	EBIRD	111	1.074		1	1		0	1	0			Heard.	
URN:CornellLabOfOrnithology:EBIRD:OBS877190197	2020-03-11 16:00:14	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2020-03-07	12:21:00	obsr144913	S65689120	Traveling	P22	EBIRD	230	4.381		1	1		0	1	0			Heard calling. Recording made.	
URN:CornellLabOfOrnithology:EBIRD:OBS923766730	2021-08-05 16:46:55.71989	110	species	Choco Tinamou	Crypturellus kerriae			1	S 	C2	S 		Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2020-05-09	06:00:00	obsr922043	S69146456	Traveling	P22	EBIRD	536	11.500		2	1	G5340160	0	1	0			Mirador rancho Plastico PNDarien.	
URN:CornellLabOfOrnithology:EBIRD:OBS916845830	2021-08-05 01:39:18.507389	110	species	Choco Tinamou	Crypturellus kerriae			1	S 	C2	S 		Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2020-05-09	06:00:00	obsr611978	S68719071	Traveling	P22	EBIRD	536	11.500		2	1	G5340160	0	1	0			Mirador rancho Plastico PNDarien.	
URN:CornellLabOfOrnithology:EBIRD:OBS1101475796	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1	S 	C2	S 		Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2021-03-23	05:31:00	obsr611978	S83944716	Traveling	P22	EBIRD	273	17.450		1	1		0	1	0			Mirador 1	
URN:CornellLabOfOrnithology:EBIRD:OBS1171366793	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1	S 	C2	S 		Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2021-05-30	12:35:00	obsr611978	S89298653	Traveling	P22	EBIRD	156	2.960		1	1		0	1	0			Cantando segundo mirador	
URN:CornellLabOfOrnithology:EBIRD:OBS1148263462	2021-05-10 21:13:23.209089	110	species	Choco Tinamou	Crypturellus kerriae			1	S 	C2	S 		Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2021-05-08	12:26:00	obsr611978	S87572749	Traveling	P22	EBIRD	166	15.810		1	1	G6691375	0	1	0			Mirador 1	
URN:CornellLabOfOrnithology:EBIRD:OBS1145654583	2021-05-11 03:09:48.464387	110	species	Choco Tinamou	Crypturellus kerriae			1	S 	C2	S 		Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2021-05-07	13:20:00	obsr611978	S87372348	Traveling	P22	EBIRD	233	8.910		1	1		0	1	0		Desde la entrada al Parque Nacional Darien hasta Mirador 1,cerro Pirre.&#x1f1f5;&#x1f1e6;	Mirador 1 cerro Pirre&#x1f1f5;&#x1f1e6;	
URN:CornellLabOfOrnithology:EBIRD:OBS1148360156	2021-05-09 01:49:23.278799	110	species	Choco Tinamou	Crypturellus kerriae			1	S 	C2	S 		Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2021-05-08	12:26:00	obsr2379348	S87578243	Traveling	P22	EBIRD	166	15.810		1	1	G6691375	0	1	0			Mirador 1	
